Recipient,Activity namE,Award amount,Award date,Decision Month,Decision quarter,ACE Area,Local authority,Main discipline,Strand,Time-Limited Priority,
Ballet Queer,Some Queer History of Us - Phase 1 - Resubmission,"£14,740",4-Feb-25,February,Q4,London,Lewisham,Dance,"£30,000 and below",
The Stage Door Southampton Ltd,SO Southampton: creative development & high quality culture in our city,"£70,999",4-Feb-25,February,Q4,South West,Southampton,Theatre,"Above £30,000",
Sam Edmunds,"Wrinkled, HTKYD & Community Writing","£20,600",4-Feb-25,February,Q4,South East,Luton,Theatre,"£30,000 and below",
St Ethelburga's Centre for Reconciliation and Peace,Listen to the World 2025,"£29,947",4-Feb-25,February,Q4,London,City of London,Music,"£30,000 and below",
Marchela Dimitrova,Samodiva,"£29,059",4-Feb-25,February,Q4,South East,Epping Forest,Dance,"£30,000 and below",
Hikapee,FLOURISH: Second Resubmission,"£34,900",4-Feb-25,February,Q4,South East,Epsom and Ewell,Theatre,"£30,000 and below",
Front Room WSM,Front Room Development and Outreach,"£80,000",4-Feb-25,February,Q4,South West,North Somerset,Theatre,"Above £30,000",
Worthing Theatres and Museum,Vital safeguarding and reinterpretation of Worthing Museum's collections,"£30,000",4-Feb-25,February,Q4,South East,Worthing,Museums,"£30,000 and below",Unlocking Collections
Last Night A DJ Saved My Life Foundation,Get Equipped UK R&D,"£22,316",4-Feb-25,February,Q4,South East,Brighton and Hove,Music,"£30,000 and below",
Habib Hajallie,Krio Collective,"£29,788",4-Feb-25,February,Q4,South East,Dartford,Combined arts,"£30,000 and below",
Read Now Write Now,Stories from Sefton Creative Writing Project for Adults,"£19,564",5-Feb-25,February,Q4,North,Wirral,Literature,"£30,000 and below",Universal Library Offers
Samuel Dunstan,Jekyll & Hyde Schools Project,"£10,494",5-Feb-25,February,Q4,North,Doncaster,Theatre,"£30,000 and below",
Joanne Coates,"Rooted Perspectives: Women, Climate, and Sustainable Farming in Cumbria","£22,950",5-Feb-25,February,Q4,North,North Yorkshire,Combined arts,"£30,000 and below",
Rehana Zaman,Plot and Plantation,"£29,216",5-Feb-25,February,Q4,London,Waltham Forest,Visual arts,"£30,000 and below",
Hospital Rooms,National Framework for Equal Access to Arts and Culture for Mental Health Patients,"£600,000",5-Feb-25,February,Q4,London,Tower Hamlets,Visual arts,"Above £30,000 - Major Project",
Fiona Hornby,Ground Up,"£19,381",5-Feb-25,February,Q4,North,Burnley,Visual arts,"£30,000 and below",
Three Score Dance Company,Betwixt Participation and performance project for older people,"£26,487",5-Feb-25,February,Q4,South East,Brighton and Hove,Dance,"£30,000 and below",
Rebecca Skinner,War and Peace in West Cumberland,"£8,725",5-Feb-25,February,Q4,North,Cumberland,Museums,"£30,000 and below",
EncoreEast,Pushing Boundaries,"£10,980",5-Feb-25,February,Q4,South East,Ipswich,Dance,"£30,000 and below",
Sharon Sinclair,Ice Cream On The Beach_v3,"£11,693",5-Feb-25,February,Q4,North,Blackpool,Theatre,"£30,000 and below",
Alice Sheppard Fidler,Resubmission: Adaptable Matter,"£33,099",5-Feb-25,February,Q4,South West,Stroud,Visual arts,"£30,000 and below",
OT Creative Space,Reclaimed Narratives,"£29,500",5-Feb-25,February,Q4,North,Trafford,Visual arts,"£30,000 and below",
Jean Abreu Dance Ltd,"Deciphers -  International collaboration, presentations and engagement","£30,600",5-Feb-25,February,Q4,South East,Luton,Dance,"£30,000 and below",
Odd Eyes Theatre,NEW SHOES - intergenerational R&D project on coming of age experiences,"£29,958",5-Feb-25,February,Q4,London,Hackney,Theatre,"£30,000 and below",
Jenny Berry,Winging It,"£17,905",5-Feb-25,February,Q4,North,Salford,Literature,"£30,000 and below",
Xtreme St Lucia UK,Pulse & Rhythms of Carnival,"£15,250",5-Feb-25,February,Q4,London,Islington,Combined arts,"£30,000 and below",
Wesley Stephenson,New Jazz and Improvised Music Recordings 2025 - 2026,"£29,772",5-Feb-25,February,Q4,North,Newcastle upon Tyne,Music,"£30,000 and below",
Koro Productions Ltd,1884 - Autumn tour,"£29,995",5-Feb-25,February,Q4,London,Islington,Theatre,"£30,000 and below",
Simple Cypher Ltd,Beyond the Beat: outdoor creation & partner engagement,"£28,000",5-Feb-25,February,Q4,London,Swindon,Theatre,"£30,000 and below",
Canary Collective,Canary,"£27,115",5-Feb-25,February,Q4,South East,Rother,Theatre,"£30,000 and below",
Holly Walter,Daughterhood,"£16,605",5-Feb-25,February,Q4,South West,Dorset,Theatre,"£30,000 and below",
EmpathyLab,Empathy Day Festival,"£28,485",5-Feb-25,February,Q4,South West,Winchester,Literature,"£30,000 and below",
Jef Hall-Flavin,Double Act Theatre and Education,"£8,945",5-Feb-25,February,Q4,South East,Norwich,Theatre,"£30,000 and below",
Joseph Yvan Toonga,The Body Black Festival resubmission,"£28,500",5-Feb-25,February,Q4,London,Newham,Dance,"£30,000 and below",
Libro Levi Bridgeman,Letter To My Little Trans Self Project,"£15,554",5-Feb-25,February,Q4,London,Hackney,Literature,"£30,000 and below",
Joelle Taylor,C+nto: Engagement and Final R&D,"£30,476",5-Feb-25,February,Q4,London,Haringey,Literature,"£30,000 and below",
Portland Basin Museum,Common Strands,"£26,050",5-Feb-25,February,Q4,North,Tameside,Museums,"£30,000 and below",Unlocking Collections
Sainsbury Centre for Visual Arts (University of East Anglia),A World of Water,"£23,650",5-Feb-25,February,Q4,South East,Norwich,Visual arts,"£30,000 and below",
AKA Theatre Company,The Flood,"£20,298",5-Feb-25,February,Q4,London,Westminster,Theatre,"£30,000 and below",
Ben Rivers,"Mare's Nest - young people workshops, co-created film, screenings and exhibition","£22,249",5-Feb-25,February,Q4,South West,Somerset,Visual arts,"£30,000 and below",
Ackroyd & Harvey,Beuys’ Acorns: the Prelude and the Planting,"£29,972",5-Feb-25,February,Q4,South East,Mole Valley,Combined arts,"£30,000 and below",
Pitzhanger Manor House & Gallery,Engaging our South Asian Communities,"£41,503",6-Feb-25,February,Q4,London,Ealing,Combined arts,"Above £30,000",
Alphabetti Theatre,Alphabetti Theatre Organisation Development,"£46,943",6-Feb-25,February,Q4,North,Newcastle upon Tyne,Theatre,"Above £30,000",
Lancaster Jazz Festival,LJF - 2025,"£49,950",6-Feb-25,February,Q4,North,Lancaster,Music,"Above £30,000",
Yorkshire Youth and Music,Future Music Leaders 2025-26,"£37,410",6-Feb-25,February,Q4,North,Kirklees,Music,"Above £30,000",
Arts on the Run: The Arts & Refugees Hub for Yorkshire & Humberside,Migration Matters Festival 2025,"£100,000",6-Feb-25,February,Q4,North,Sheffield,Combined arts,"Above £30,000",
Post Post CIC,New Art & Artists in Preston,"£33,270",6-Feb-25,February,Q4,North,Preston,Visual arts,"Above £30,000",
shelley polaine,Pogo Presents: Global Local (Under 30K),"£30,000",6-Feb-25,February,Q4,South West,Plymouth,Music,"£30,000 and below",Supporting Grassroots Music
THE WHITE HOTEL LTD,The Black Lights,"£53,000",6-Feb-25,February,Q4,North,Salford,Music,"Above £30,000",
VISUAL SAUCE LTD,Positive - Southwark Playhouse FORGE,"£67,992",6-Feb-25,February,Q4,London,Islington,Theatre,"Above £30,000",
David Littlefair,Marrapalooza - increasing participation in our North East grassroots music festival,"£38,050",6-Feb-25,February,Q4,North,Sunderland,Music,"Above £30,000",Supporting Grassroots Music
Artbomb Festival,Artbomb! (2),"£76,200",6-Feb-25,February,Q4,North,Doncaster,Combined arts,"Above £30,000",
Sheepish Productions Theatre Company,Creation & Pilot Tour- FISHLAKE,"£84,756",6-Feb-25,February,Q4,North,Doncaster,Theatre,"Above £30,000",
Zoe Gibbons,Millenium Girls Brixton House Production,"£65,572",7-Feb-25,February,Q4,South East,Tendring,Theatre,"Above £30,000",
Nyasha Pitt,Melan8 Festival,"£18,756",7-Feb-25,February,Q4,Midlands,Coventry,Combined arts,"£30,000 and below",
Jasper Lyons,EMC Live Music Support,"£17,086",7-Feb-25,February,Q4,South East,Wealden,Music,"£30,000 and below",Supporting Grassroots Music
Propel Dance,Propel Suite: Raising awareness of wheelchair dance,"£32,485",7-Feb-25,February,Q4,Midlands,Tamworth,Dance,"£30,000 and below",
Birmingham Hippodrome Theatre Trust Ltd,B-SIDE Hip Hop Festival 2025 - 10th Anniversary,"£89,595",7-Feb-25,February,Q4,Midlands,Birmingham,Combined arts,"Above £30,000",
Pan-Pan,"Pan-Pan, Birmingham","£29,523",7-Feb-25,February,Q4,Midlands,Birmingham,Music,"£30,000 and below",Supporting Grassroots Music
Birmingham LGBT,Shout 2025,"£99,763",7-Feb-25,February,Q4,Midlands,Birmingham,Combined arts,"Above £30,000",
Phoebe Hyder,Moon River,"£60,078",7-Feb-25,February,Q4,South East,Chichester,Digital Arts,"Above £30,000",
Addictive Arts C.I.C,Live Music in Rural Suffolk,"£25,626",7-Feb-25,February,Q4,South East,East Suffolk,Music,"£30,000 and below",Supporting Grassroots Music
Suffolk County Council,Social Prescribing Hub Resubmission,"£88,484",7-Feb-25,February,Q4,South East,Ipswich,Libraries,"Above £30,000",Universal Library Offers
Coast Roads Festival,Coast Roads Festival 2025 Grass Roots Music,"£29,242",7-Feb-25,February,Q4,North,Westmorland and Furness,Music,"£30,000 and below",Supporting Grassroots Music
Nicholas Lawford,Six Unique Live Music Events in a Wood Workshop,"£6,720",7-Feb-25,February,Q4,Midlands,Nottingham,Music,"£30,000 and below",Supporting Grassroots Music
Karen Harvey,Karen Harvey,"£26,375",7-Feb-25,February,Q4,Midlands,North Northamptonshire,Theatre,"£30,000 and below",
Jonathan Reynolds Visual Artist,Who You Are,"£37,793",7-Feb-25,February,Q4,Midlands,North Northamptonshire,Visual arts,"Above £30,000",
King Street Studios CIC,Honey Box Live: Amplifying Grassroots Talent 2025,"£29,380",7-Feb-25,February,Q4,Midlands,Newcastle-under-Lyme,Music,"£30,000 and below",Supporting Grassroots Music
Stoke on Trent Libraries,Stoke 100 Reads,"£29,952",7-Feb-25,February,Q4,Midlands,Stoke-on-Trent,Libraries,"£30,000 and below",Universal Library Offers
The Grayston Unity,Audience Development,"£8,400",7-Feb-25,February,Q4,North,Calderdale,Music,"£30,000 and below",Supporting Grassroots Music
The Albany Theatre,"Engage, Inspire Create 3","£100,000",7-Feb-25,February,Q4,Midlands,Coventry,Theatre,"Above £30,000",
Scriptwriting East Midlands,Regional game-changer,"£17,935",7-Feb-25,February,Q4,Midlands,Nottingham,Theatre,"£30,000 and below",
Oliver Sansom,Sansom Sessions: Spotlight On Birmingham,"£22,580",7-Feb-25,February,Q4,Midlands,Solihull,Music,"£30,000 and below",Supporting Grassroots Music
Palace Drum Clinic CIO,Resubmission: Access to drumming for everyone,"£26,239",7-Feb-25,February,Q4,Midlands,Redditch,Music,"£30,000 and below",
George Marshall Medical Museum,Outside the Asylum,"£3,516",7-Feb-25,February,Q4,Midlands,Worcester,Museums,"£30,000 and below",Unlocking Collections
Ranjit Singh Bhandal,Mai Bhago,"£14,350",7-Feb-25,February,Q4,Midlands,Walsall,Combined arts,"£30,000 and below",
RicNic,Creative Careers Development for Young People,"£17,444",7-Feb-25,February,Q4,Midlands,Walsall,Combined arts,"£30,000 and below",
TWForum,The Forum Basement,"£25,210",7-Feb-25,February,Q4,South East,Tunbridge Wells,Music,"£30,000 and below",Supporting Grassroots Music
Everything RnB,Everything RNB x SXSW 2025,"£29,887",11-Feb-25,February,Q4,London,Croydon,Music,"£30,000 and below",
Sister Midnight Community Venues Limited,2025: Community Programme & Organisational Development,"£29,992",11-Feb-25,February,Q4,London,Lewisham,Music,"£30,000 and below",Supporting Grassroots Music
Also Festival,ALSO Grassroots Music Programme,"£29,600",11-Feb-25,February,Q4,London,Westminster,Music,"£30,000 and below",Supporting Grassroots Music
Polly Anne Shute,Sapphic Voices,"£19,300",11-Feb-25,February,Q4,London,Ealing,Music,"£30,000 and below",Supporting Grassroots Music
Apollo's Cabinet,The comic muse – The theatrical world of Kitty Clive CD Release tour,"£16,040",11-Feb-25,February,Q4,London,Hammersmith and Fulham,Music,"£30,000 and below",
East London Shakespeare Festival,ELSF 2025 COMMUNITY ENGAGEMENT & PROFESSIONAL DEVELOPMENT SCHEME EXPANSION,"£11,455",11-Feb-25,February,Q4,London,Waltham Forest,Theatre,"£30,000 and below",
flipped eye publishing,Curation and Translation 25/26,"£29,723",11-Feb-25,February,Q4,London,Hackney,Literature,"£30,000 and below",
Nicholas Pierpan,RESUBMISSION: The Problem with the Seventh Year,"£15,380",11-Feb-25,February,Q4,London,Wandsworth,Theatre,"£30,000 and below",
The Caedmon Company,Enfield Arts Intervention project (resubmission),"£10,630",11-Feb-25,February,Q4,London,Southwark,Theatre,"£30,000 and below",
Matt Glover,Right to Roam,"£11,676",11-Feb-25,February,Q4,London,Bromley,Theatre,"£30,000 and below",
Rebecca Moss,The unfinished herstory of the Cunning Stunts,"£16,361",11-Feb-25,February,Q4,London,Brent,Theatre,"£30,000 and below",
De Beauvoir Jazz Festival,Inaugural De Beauvoir Jazz Festival,"£30,000",11-Feb-25,February,Q4,London,Islington,Music,"£30,000 and below",Supporting Grassroots Music
Marion Marincat,Audio Inclusive Hearing Wellness Festival,"£25,570",11-Feb-25,February,Q4,London,Hackney,Music,"£30,000 and below",Supporting Grassroots Music
Matthew Taylor,From the Street to Islam and Back,"£26,771",11-Feb-25,February,Q4,London,Bromley,Music,"£30,000 and below",
Ceyda Tanc,"Creation, Production & Premiere of AYNA","£29,999",12-Feb-25,February,Q4,South East,Brighton and Hove,Dance,"£30,000 and below",
AWA DANCE,Girls in Dance Festival 2025,"£29,890",12-Feb-25,February,Q4,Midlands,Birmingham,Dance,"£30,000 and below",
Theatre Uncut,Playfight Engagement Programme and Production Uplift,"£24,010",12-Feb-25,February,Q4,South West,Somerset,Theatre,"£30,000 and below",
maokwo,THIS IS LIFE,"£29,976",12-Feb-25,February,Q4,Midlands,Coventry,Combined arts,"£30,000 and below",
Elizabeth Morris,Queen of the Serpents Production & Premiere,"£30,000",12-Feb-25,February,Q4,South East,Thanet,Theatre,"£30,000 and below",
Jake Jarvis,Juke and Lake: Make or Break,"£17,577",12-Feb-25,February,Q4,Midlands,Coventry,Theatre,"£30,000 and below",
Claire Gilbert,Polish & Armenian mixed media project - R&D 2025,"£27,938",12-Feb-25,February,Q4,South East,Chelmsford,Combined arts,"£30,000 and below",
Shane Lammond-lynch,The Poitin Maker Child ( The boy in the linen Dress),"£20,836",12-Feb-25,February,Q4,Midlands,Derby,Theatre,"£30,000 and below",
Anjali Dance Company,Disability-led organisational development,"£39,490",12-Feb-25,February,Q4,Midlands,Derby,Dance,"£30,000 and below",
Paul Robinson,LUAP Pink Bear: A Legacy of Environmental & Mental Well-Being Regeneration in Thamesmead 2025,"£27,038",12-Feb-25,February,Q4,London,Tower Hamlets,Visual arts,"£30,000 and below",
New Bohemia Music Ltd,Outlook Orchestra Glastonbury Performance & Mentoring Programme,"£28,360",12-Feb-25,February,Q4,South West,Cheltenham,Music,"£30,000 and below",
Ipswich Windrush Society,Windrush Day 2025,"£32,543",12-Feb-25,February,Q4,South East,Ipswich,Combined arts,"£30,000 and below",
Benjamin Grant,The Brown Ranger,"£17,305",12-Feb-25,February,Q4,South East,Reigate and Banstead,Theatre,"£30,000 and below",
Darcy Wallace,MOTHERTONGUE - IRL,"£17,809",12-Feb-25,February,Q4,London,Hackney,Dance,"£30,000 and below",
Ada Eravama,"[RESUBMISSION] Roots & Eye: Creative Audio Description, Community Storytelling & Development","£34,702",12-Feb-25,February,Q4,North,Trafford,Theatre,"£30,000 and below",
GIFT,GIFT 2025,"£30,000",12-Feb-25,February,Q4,North,Gateshead,Combined arts,"£30,000 and below",
The Garage trust,Co creation in the community,"£38,877",12-Feb-25,February,Q4,South East,Norwich,Combined arts,"£30,000 and below",
Amy Gavin,The Settlers - 2025 Tour,"£26,120",12-Feb-25,February,Q4,North,Oldham,Theatre,"£30,000 and below",
Rochdale Borough Libraries,Rochdale Library Poetry & Exhibition Programme 2025,"£28,500",12-Feb-25,February,Q4,North,Rochdale,Libraries,"£30,000 and below",Universal Library Offers
Crowbait Club,Crowbait Showbait 25,"£26,535",12-Feb-25,February,Q4,South West,Portsmouth,Theatre,"£30,000 and below",
The Choir with No Name,Anthem,"£25,000",12-Feb-25,February,Q4,North,Sheffield,Music,"£30,000 and below",
DRH Arts Ltd,Who is Claude Cahun? Workshops,"£22,158",12-Feb-25,February,Q4,South East,Windsor and Maidenhead,Theatre,"£30,000 and below",
NEIL MARCH,BRILLIANT BRENT - Responding To Latest Feedback,"£16,293",12-Feb-25,February,Q4,London,Lewisham,Music,"£30,000 and below",Supporting Grassroots Music
Alice Mahoney,Water Bodies,"£16,720",12-Feb-25,February,Q4,South West,Cornwall,Visual arts,"£30,000 and below",
DAVID HAUGHTON,Why I am Where I am Spoken Word Peformance R&D,"£18,591",12-Feb-25,February,Q4,Midlands,Leicester,Literature,"£30,000 and below",
Pelican Theatre,"Climate Dance Theatre: R&D, engagement and tour (5th submission)","£24,000",12-Feb-25,February,Q4,North,Newcastle upon Tyne,Combined arts,"£30,000 and below",
Curious Directive,The Exoplanets (re-submission),"£29,995",12-Feb-25,February,Q4,South East,Great Yarmouth,Theatre,"£30,000 and below",
She Said Jump Limited,DIRT! A Circus Adventure Underground - R&D & pre-production,"£31,012",12-Feb-25,February,Q4,London,Enfield,Theatre,"£30,000 and below",
